cliente_id,idade,plano,ciclo,valor_mensal,regiao,canal_aquisicao,nps,data_assinatura,data_cancelamento,data_ultimo_acesso,data_extracao,dias_ativos_ult_mes,horas_assistidas_total,motivo_cancelamento,churn
5702,31,Padrao,Anual,34.9,Sudeste,orgânico,8,2023-07-19,,2024-01-12,2024-01-31,13,172.3,,0
4342,18,Premium,Mensal,55.9,Sul,Organico,7,2023-03-20,2023-10-08,2023-09-12,2024-01-31,3,54.8,Preço,1
3140,46,Premium,Anual,55.9,Sudeste,Instagram,6,2021-11-04,,2024-01-30,2024-01-31,15,815.7,,0
1816,26,premium,Anual,5590,Sul,Instagram,6,2022-09-22,,2024-01-13,2024-01-31,17,509.4,,0
5032,40,Padrão,Mensal,34.9,Sul,instagram,6,2021-11-18,,2024-01-30,2024-01-31,16,823.7,,0
5916,21,Basico,Mensal,19.9,Centro-Oeste,Organico,7,2022-09-25,,2024-01-24,2024-01-31,9,221.3,,0
1855,35,padrão,Mensal,34.9,Nordeste,Indicacao,7,2023-05-11,,2024-01-16,2024-01-31,14,240.8,,0
3917,52,premium,Mensal,55.9,Sudeste,instagram,5,2023-08-31,2024-01-15,2023-12-21,2024-01-31,3,31.6,Preço,1
2025,29,Basico,Mensal,19.9,Sudeste,google,10,2022-06-24,,2024-01-19,2024-01-31,12,447.3,,0
1142,37,básico,Mensal,19.9,Sul,indicação,7,2022-12-21,,2024-01-16,2024-01-31,7,185.7,,0
3865,35,premium,Mensal,5590,Norte,Organico,4,2023-08-23,2023-12-05,2023-11-20,2024-01-31,1,8.8,Pouco conteúdo novo,1
4530,32,Padrão,Mensal,34.9,Nordeste,indicação,10,2022-01-04,,2024-01-12,2024-01-31,17,844.5,,0
3024,26,básico,Mensal,19.9,Sul,indicação,7,2022-12-10,,2024-01-26,2024-01-31,15,281.8,,0
2473,30,básico,Mensal,19.9,Sudeste,Google,5,2022-04-02,,2024-01-11,2024-01-31,11,346.2,,0
3210,29,premium,Mensal,55.9,?,Instagram,9,2023-02-14,,2024-01-25,2024-01-31,11,272.5,,0
1333,34,padrão,Anual,34.9,Nordeste,orgânico,8,2022-08-29,,2024-01-14,2024-01-31,11,406,,0
1861,34,padrão,Mensal,34.9,Norte,Google,0,2022-11-18,2023-10-11,2023-10-05,2024-01-31,4,94.9,Pouco conteúdo novo,1
5586,31,Padrão,Mensal,34.9,Norte,Indicacao,7,2023-05-06,,2024-01-03,2024-01-31,13,256.8,,0
1616,54,Padrao,Mensal,34.9,Sul,orgânico,4,2022-07-08,2023-12-10,2023-11-22,2024-01-31,1,38.5,Pouco conteúdo novo,1
4824,39,Basico,Anual,19.9,Sudeste,orgânico,6,2023-06-13,2023-12-28,2023-11-26,2024-01-31,1,15.9,Pouco conteúdo novo,1
5508,46,premium,Mensal,55.9,Sul,Organico,10,2021-11-29,,2024-01-25,2024-01-31,12,728.2,,0
4710,29,premium,Anual,55.9,Centro-Oeste,Organico,8,2020-12-27,,2024-01-21,2024-01-31,8,506.9,,0
4498,38,Padrao,Mensal,34.9,Sudeste,Instagram,5,2023-09-14,2024-01-07,2023-12-15,2024-01-31,1,7.7,Outro,1
5222,39,básico,Mensal,19.9,Centro-Oeste,orgânico,9,2023-04-15,,2024-01-27,2024-01-31,15,268.3,,0
4354,42,Basico,Mensal,19.9,Sudeste,Organico,6,2023-10-29,,2024-01-27,2024-01-31,14,86.4,,0
1570,25,BASICO,Mensal,19.9,Norte,IG,7,2023-09-11,,2024-01-20,2024-01-31,13,84.1,,0
3758,37,BASICO,Mensal,19.9,Nordeste,indicação,7,2022-11-22,,2024-01-19,2024-01-31,10,230.5,,0
5277,21,Premium,Mensal,55.9,Nordeste,Organico,3,2022-12-04,,2024-01-18,2024-01-31,11,277.8,,0
1931,43,Premium,Mensal,55.9,Sul,Organico,9,2023-09-30,,2024-01-07,2024-01-31,14,84.8,,0
1327,50,básico,Mensal,19.9,Sudeste,IG,8,2021-03-07,2023-12-12,2023-11-07,2024-01-31,2,98.7,preco,1
2814,48,básico,Mensal,19.9,Sudeste,instagram,10,2022-09-21,,2024-01-09,2024-01-31,11,369.8,,0
2180,28,Padrao,Mensal,3490,Sudeste,google,7,2022-08-08,,2024-01-12,2024-01-31,10,302.3,,0
3627,40,padrão,Mensal,34.9,Centro-Oeste,google,8,2023-12-10,,2024-01-11,2024-01-31,17,27.4,,0
2401,44,padrão,Anual,34.9,Nordeste,Indicacao,9,2023-08-25,,2024-01-04,2024-01-31,13,117.6,,0
3005,31,Basico,Mensal,19.9,Sul,Instagram,5,2023-01-14,,2024-01-03,2024-01-31,11,221.3,,0
2578,40,Basico,Anual,19.9,Nordeste,Organico,3,2023-07-26,2024-01-13,2023-12-09,2024-01-31,1,13,Pouco conteúdo novo,1
3905,28,Basico,Anual,1990,Nordeste,IG,2,2023-11-11,2024-01-28,2023-12-21,2024-01-31,3,10.3,Falta de tempo,1
4581,26,básico,Mensal,19.9,Nordeste,orgânico,5,2022-08-21,,2024-01-03,2024-01-31,7,249.8,,0
1925,27,básico,Mensal,19.9,Nordeste,orgânico,4,2023-06-22,2024-01-20,2024-01-12,2024-01-31,1,13.1,Pouco conteúdo novo,1
4441,18,Basico,Mensal,19.9,Sudeste,Organico,10,2023-02-01,,2024-01-30,2024-01-31,8,134.7,,0
4049,35,Basico,Mensal,19.9,Sudeste,IG,8,2023-10-13,,2024-01-12,2024-01-31,21,133,,0
1951,23,básico,Anual,19.9,Sudeste,google,7,2022-04-10,,2024-01-29,2024-01-31,14,633,,0
5017,41,Padrão,Anual,34.9,Sul,Indicacao,8,2022-05-04,,2024-01-15,2024-01-31,12,366,,0
4782,40,padrão,Mensal,34.9,Sudeste,google,8,2023-08-08,,2024-01-07,2024-01-31,12,115.7,,0
4643,29,Premium,Anual,55.9,Norte,instagram,5,2023-04-30,2023-12-10,2023-11-04,2024-01-31,2,36.4,Pouco conteúdo novo,1
3292,46,Padrão,Mensal,34.9,?,instagram,7,2023-10-12,,2024-01-04,2024-01-31,19,94.4,,0
3369,37,BASICO,Mensal,19.9,Sudeste,orgânico,1,2023-12-14,2024-01-25,2024-01-22,2024-01-31,2,3.1,Pouco conteúdo novo,1
1787,35,Padrao,Mensal,3490,Centro-Oeste,IG,7,2023-01-16,,2024-01-22,2024-01-31,23,503.8,,0
1854,47,padrão,Mensal,34.9,Nordeste,orgânico,6,2023-01-25,,2024-01-30,2024-01-31,21,444,,0
4965,20,padrão,Anual,34.9,Sudeste,instagram,3,2023-08-28,2024-01-23,2023-12-31,2024-01-31,1,11.1,PREÇO,1
5841,38,BASICO,Mensal,19.9,Norte,Instagram,2,2023-08-29,2024-01-09,2023-12-08,2024-01-31,3,25.7,Pouco conteúdo novo,1
4179,30,premium,Mensal,55.9,Nordeste,Instagram,7,2023-06-26,2023-11-24,2023-10-24,2024-01-31,3,37.9,Outro,1
4499,34,Basico,Mensal,19.9,Nordeste,orgânico,4,2023-06-14,2023-11-04,2023-10-17,2024-01-31,3,36,preco,1
5161,35,Padrão,Mensal,34.9,Sul,indicação,4,2021-06-18,,2024-01-25,2024-01-31,10,470.9,,0
5517,29,Premium,Mensal,55.9,Sudeste,instagram,4,2022-10-21,2023-11-13,2023-10-29,2024-01-31,2,60.5,Concorrente,1
2832,53,padrão,Anual,34.9,Sul,Organico,5,2022-10-12,,2024-01-11,2024-01-31,7,167.3,,0
1280,29,premium,Mensal,55.9,Centro-Oeste,orgânico,3,2023-02-04,2024-01-06,2023-11-30,2024-01-31,3,85.2,preco,1
2124,34,Padrao,Mensal,34.9,Sudeste,Instagram,4,2022-06-04,,2024-01-21,2024-01-31,14,462.3,,0
3929,25,Padrao,Mensal,34.9,Sudeste,Organico,6,2022-09-15,2023-11-08,2023-11-04,2024-01-31,2,53.9,PREÇO,1
3695,46,Padrão,Mensal,34.9,Norte,indicação,2,2021-02-08,,2024-01-19,2024-01-31,13,814.1,,0
5769,44,Premium,Mensal,55.9,Norte,instagram,9,2022-12-04,,2024-01-12,2024-01-31,14,430.3,,0
4679,43,padrão,Mensal,34.9,Sudeste,indicação,7,2021-11-11,,2024-01-22,2024-01-31,13,754.7,,0
5197,29,Padrão,Mensal,34.9,Norte,indicação,5,2022-07-24,2023-05-05,2023-04-21,2024-01-31,3,115.9,Pouco conteúdo novo,1
4977,38,padrão,Mensal,34.9,Sudeste,google,9,2023-11-17,,2024-01-15,2024-01-31,18,80.1,,0
2030,43,básico,Mensal,1990,Nordeste,Indicacao,8,2022-07-23,,2024-01-16,2024-01-31,20,605.6,,0
3233,35,básico,Mensal,19.9,Nordeste,Google,7,2022-12-14,,2024-01-02,2024-01-31,10,227.6,,0
3932,34,BASICO,Mensal,19.9,Sul,indicação,7,2023-07-14,,2024-01-19,2024-01-31,23,220.8,,0
2318,37,Premium,Mensal,55.9,Sudeste,Google,4,2023-07-01,,2024-01-28,2024-01-31,14,212.9,,0
4154,45,Basico,Mensal,19.9,Centro-Oeste,Google,7,2023-10-11,,2024-01-02,2024-01-31,13,57.5,,0
5999,50,Padrão,Mensal,34.9,Nordeste,Indicacao,7,2022-07-15,,2024-01-07,2024-01-31,17,471.6,,0
1056,49,padrão,Mensal,34.9,Sudeste,Organico,7,2023-03-22,,2024-01-31,2024-01-31,12,232.5,,0
4199,24,básico,Mensal,19.9,Sul,Organico,8,2022-10-01,,2024-01-18,2024-01-31,12,415.5,,0
1844,48,padrão,Anual,34.9,Sul,orgânico,5,2023-04-28,2023-11-27,2023-11-11,2024-01-31,3,51.7,Pouco conteúdo novo,1
3330,31,Basico,Mensal,19.9,Sudeste,indicação,6,2023-01-27,,2024-01-31,2024-01-31,12,281,,0
5084,33,BASICO,Mensal,1990,Norte,indicação,9,2023-05-28,,2024-01-06,2024-01-31,21,341.1,,0
1771,31,premium,Mensal,55.9,Centro-Oeste,indicação,6,2023-06-11,2023-12-29,2023-12-26,2024-01-31,0,0,PREÇO,1
3303,30,premium,Mensal,55.9,Sudeste,Indicacao,5,2023-10-06,2024-01-12,2023-12-08,2024-01-31,2,11.4,PREÇO,1
2353,28,Padrão,Mensal,34.9,Nordeste,orgânico,4,2022-06-23,,2024-01-13,2024-01-31,20,624.7,,0
3283,22,padrão,Anual,34.9,Sul,Organico,3,2022-12-17,2024-01-17,2023-12-25,2024-01-31,2,49.7,PREÇO,1
5653,39,Premium,Anual,55.9,Centro-Oeste,indicação,1,2023-08-29,2023-12-22,2023-11-24,2024-01-31,1,7.7,Preço,1
4612,33,Padrao,Mensal,34.9,Sudeste,Instagram,10,2023-07-14,,2024-01-29,2024-01-31,12,154.5,,0
2286,32,BASICO,Mensal,19.9,Norte,google,10,2023-03-15,,2024-01-12,2024-01-31,17,248.8,,0
3391,49,Padrão,Mensal,34.9,Nordeste,Indicacao,9,2022-12-15,,2024-01-18,2024-01-31,11,249.7,,0
2811,45,básico,Mensal,19.9,Sudeste,Organico,6,2022-09-11,,2024-01-19,2024-01-31,19,557.2,,0
1338,53,básico,Mensal,19.9,Centro-Oeste,instagram,3,2021-08-25,,2024-01-05,2024-01-31,15,718.4,,0
5568,48,Padrão,Anual,34.9,Nordeste,instagram,3,2023-08-19,2024-01-04,2023-12-26,2024-01-31,4,40.7,Problema técnico,1
4038,39,básico,Mensal,19.9,Sudeste,indicação,6,2023-07-24,,2024-01-13,2024-01-31,13,115.5,,0
2428,37,Basico,Mensal,19.9,Sudeste,indicação,6,2023-04-17,2024-01-12,2023-12-16,2024-01-31,3,42.8,Pouco conteúdo novo,1
5404,29,BASICO,Anual,19.9,Sul,IG,5,2023-04-21,,2024-01-02,2024-01-31,17,336.7,,0
5909,58,Padrao,Anual,34.9,Sudeste,Organico,6,2023-02-22,2023-08-26,2023-08-20,2024-01-31,0,0,Preço,1
1315,19,Basico,Mensal,19.9,Sudeste,Organico,6,2022-08-18,,2024-01-31,2024-01-31,16,432.7,,0
5021,47,padrão,Anual,34.9,Sul,instagram,9,2022-05-18,,2024-01-08,2024-01-31,11,500.7,,0
4192,30,BASICO,Mensal,19.9,Sudeste,Indicacao,7,2023-06-21,,2024-01-16,2024-01-31,17,175.5,,0
4373,30,premium,Mensal,55.9,Sudeste,Organico,6,2022-11-20,,2024-01-18,2024-01-31,10,321.5,,0
1207,18,padrão,Mensal,34.9,Sudeste,instagram,7,2023-12-01,,2024-01-20,2024-01-31,13,42.9,,0
2442,23,Basico,Mensal,19.9,Sul,Instagram,7,2023-06-13,,2024-01-17,2024-01-31,21,210.7,,0
1368,31,premium,Mensal,55.9,Sudeste,Instagram,3,2023-07-05,2023-12-15,2023-11-14,2024-01-31,6,60.9,Outro,1
5801,34,Padrão,Anual,34.9,Sul,orgânico,4,2023-10-19,,2024-01-15,2024-01-31,19,128.4,,0
3641,22,básico,Anual,19.9,Sudeste,orgânico,5,2021-04-20,,2024-01-08,2024-01-31,13,756.4,,0
5511,44,padrão,Mensal,34.9,Sudeste,Organico,7,2021-03-15,,2024-01-16,2024-01-31,7,374.6,,0
3704,20,básico,Anual,1990,Sudeste,google,7,2022-10-28,2023-11-10,2023-10-30,2024-01-31,5,106.7,Falta de tempo,1
2381,41,Padrão,Anual,34.9,Norte,Instagram,9,2023-05-13,,2024-01-28,2024-01-31,12,164.9,,0
2034,18,Padrão,Anual,34.9,Sudeste,instagram,6,2023-05-28,,2024-01-16,2024-01-31,12,218.9,,0
4601,44,básico,Mensal,19.9,Centro-Oeste,Indicacao,4,2023-04-04,2023-09-20,2023-08-26,2024-01-31,5,109.6,Pouco conteúdo novo,1
4681,46,Premium,Mensal,5590,Sudeste,Indicacao,5,2023-09-11,2023-12-25,2023-11-25,2024-01-31,1,5.8,PREÇO,1
4608,42,Basico,Mensal,19.9,Norte,Organico,0,2022-10-12,2023-09-27,2023-09-10,2024-01-31,4,108.5,preco,1
3849,29,Premium,Anual,55.9,Nordeste,google,8,2022-12-31,,2024-01-19,2024-01-31,8,201.7,,0
5246,30,Premium,Mensal,55.9,Sudeste,instagram,8,2022-08-09,,2024-01-22,2024-01-31,20,623.9,,0
1905,40,padrão,Mensal,34.9,Sul,Organico,10,2022-12-01,,,2024-01-31,6,159.9,,0
3844,44,BASICO,Mensal,19.9,Centro-Oeste,Google,7,2023-10-18,2023-12-28,2023-12-13,2024-01-31,2,11.4,Falta de tempo,1
3722,40,BASICO,Anual,19.9,Nordeste,orgânico,7,2020-07-03,,2024-01-23,2024-01-31,16,900,,0
1178,30,Premium,Mensal,55.9,Nordeste,indicação,10,2023-01-31,,2024-01-03,2024-01-31,14,384.5,,0
2006,37,padrão,Mensal,34.9,Sudeste,IG,5,2022-03-18,2023-05-18,2023-05-08,2024-01-31,2,96.3,PREÇO,1
3583,52,Basico,Mensal,19.9,Norte,indicação,5,2023-06-18,,2024-01-07,2024-01-31,20,223.6,,0
4491,49,Padrão,Mensal,34.9,Sudeste,Organico,7,2023-04-23,,2024-01-13,2024-01-31,13,279.8,,0
1608,29,Padrao,Mensal,34.9,Sudeste,IG,8,2022-04-06,,2024-01-13,2024-01-31,23,900,,0
4561,45,Padrão,Mensal,34.9,Sudeste,indicação,7,2022-09-06,,2024-01-13,2024-01-31,14,338.1,,0
1001,44,BASICO,Mensal,19.9,Nordeste,indicação,9,2023-08-27,,2024-01-07,2024-01-31,11,108.6,,0
3383,51,Basico,Mensal,19.9,Sudeste,IG,4,2023-12-29,,2024-01-25,2024-01-31,11,20.9,,0
4185,33,BASICO,Mensal,1990,Centro-Oeste,Organico,7,2023-01-05,,2024-01-18,2024-01-31,16,307.2,,0
5340,39,BASICO,Anual,19.9,Sudeste,Organico,6,2022-04-10,,2024-01-30,2024-01-31,12,593.5,,0
2640,32,Padrão,Anual,34.9,Sudeste,google,9,2022-12-06,,2024-01-08,2024-01-31,14,395.7,,0
4928,19,Padrão,Mensal,3490,Centro-Oeste,IG,9,2023-03-29,,2024-01-19,2024-01-31,11,251.7,,0
2422,40,Padrao,Mensal,34.9,Sul,IG,10,2022-09-24,,2024-01-27,2024-01-31,16,427.2,,0
4244,32,Padrao,Mensal,34.9,Nordeste,orgânico,7,2023-07-04,,2024-01-23,2024-01-31,16,193.5,,0
1648,37,básico,Mensal,19.9,Sul,IG,2,2023-08-30,,2024-01-07,2024-01-31,14,108.2,,0
3607,29,BASICO,Mensal,19.9,Sul,google,6,2022-06-22,2023-04-28,2023-04-23,2024-01-31,4,168.3,Preço,1
5608,43,Padrão,Mensal,34.9,Sudeste,google,10,2023-09-18,,2024-01-17,2024-01-31,12,90.3,,0
2002,31,Padrão,Mensal,34.9,Sul,Instagram,2,2023-11-23,2024-01-02,2023-12-05,2024-01-31,5,14.1,Problema técnico,1
5090,40,BASICO,Mensal,19.9,Sul,IG,0,2023-03-27,2023-12-16,2023-12-09,2024-01-31,2,38.9,problema tecnico,1
1187,38,Padrao,Mensal,34.9,Centro-Oeste,orgânico,5,2022-06-16,2023-09-30,2023-09-26,2024-01-31,3,111.9,Falta de tempo,1
5915,44,Padrão,Mensal,34.9,Sudeste,Google,9,2023-02-19,,2024-01-28,2024-01-31,13,273.4,,0
3279,29,Padrão,Mensal,34.9,Sudeste,Organico,4,2021-09-10,,2024-01-22,2024-01-31,13,829.2,,0
2310,20,Basico,Mensal,19.9,Nordeste,orgânico,10,2021-06-27,,2024-01-08,2024-01-31,18,900,,0
3335,34,premium,Mensal,55.9,Sul,Indicacao,6,2022-03-24,,2024-01-13,2024-01-31,10,339.2,,0
2612,25,Basico,Mensal,19.9,Sul,Google,6,2023-07-10,,2024-01-18,2024-01-31,12,136,,0
1774,56,básico,Mensal,19.9,?,Instagram,5,2023-09-18,2024-01-20,2023-12-15,2024-01-31,0,0,Falta de tempo,1
2272,34,Premium,Anual,55.9,Sul,orgânico,7,2021-10-05,2023-09-25,2023-08-26,2024-01-31,6,362.4,Pouco conteúdo novo,1
3847,45,básico,Mensal,19.9,Centro-Oeste,google,5,2023-03-10,,2024-01-28,2024-01-31,12,180.2,,0
4575,36,básico,Mensal,19.9,Sudeste,orgânico,6,2022-10-07,,2024-01-19,2024-01-31,15,492.2,,0
5860,19,padrão,Anual,34.9,Centro-Oeste,IG,6,2023-06-03,,2024-01-07,2024-01-31,9,144.2,,0
4672,45,Basico,Mensal,19.9,Sul,IG,2,2022-12-25,2023-10-14,2023-10-08,2024-01-31,2,43.2,problema tecnico,1
3803,50,premium,Mensal,55.9,Sudeste,google,10,2023-08-25,,2024-01-05,2024-01-31,14,136.7,,0
2716,24,Padrão,Anual,34.9,?,instagram,3,2022-03-16,2023-08-19,2023-08-12,2024-01-31,1,44.9,Pouco conteúdo novo,1
5101,35,básico,Mensal,19.9,Nordeste,IG,7,2022-08-26,,2024-01-05,2024-01-31,17,424.8,,0
3022,37,Premium,Anual,55.9,Sudeste,Google,6,2023-07-25,,2024-01-13,2024-01-31,14,145.8,,0
2249,31,Padrao,Anual,34.9,Sul,Organico,3,2023-03-11,,2024-01-08,2024-01-31,12,204.3,,0
3662,50,Padrao,Mensal,34.9,Nordeste,indicação,7,2023-02-27,2023-10-31,2023-10-19,2024-01-31,4,77.4,problema tecnico,1
4729,44,Padrão,Mensal,34.9,Sudeste,Indicacao,6,2023-12-24,2024-01-21,2023-12-24,2024-01-31,3,4.8,Falta de tempo,1
3762,40,padrão,Mensal,34.9,Sudeste,google,8,2021-12-29,,2024-01-08,2024-01-31,16,900,,0
1352,36,Padrão,Mensal,34.9,Sul,indicação,1,2022-09-20,2023-08-11,2023-07-06,2024-01-31,4,101.3,Pouco conteúdo novo,1
1564,29,padrão,Mensal,34.9,Sul,IG,6,2021-09-28,,2024-01-19,2024-01-31,15,791.2,,0
1386,48,básico,Mensal,19.9,Sudeste,IG,5,2023-08-15,2023-11-16,2023-11-09,2024-01-31,3,28.9,Pouco conteúdo novo,1
3234,47,Padrao,Mensal,34.9,Sudeste,orgânico,5,2023-08-08,2024-01-17,2024-01-08,2024-01-31,3,21.1,Preço,1
4995,47,Basico,Mensal,19.9,Sudeste,orgânico,8,2021-08-29,,2024-01-31,2024-01-31,21,900,,0
4655,49,premium,Anual,55.9,Centro-Oeste,instagram,5,2022-11-04,2023-12-22,2023-12-13,2024-01-31,7,201,Concorrente,1
4386,29,BASICO,Anual,19.9,Nordeste,google,7,2022-09-11,,2024-01-14,2024-01-31,22,796.4,,0
3027,37,padrão,Mensal,34.9,Nordeste,Organico,10,2023-05-25,,2024-01-12,2024-01-31,14,265.2,,0
2513,26,padrão,Mensal,34.9,Sul,indicação,10,2022-03-16,,2024-01-27,2024-01-31,21,823.8,,0
5451,31,premium,Anual,55.9,Sudeste,Organico,9,2021-10-16,,2024-01-19,2024-01-31,16,719.5,,0
3309,45,Basico,Mensal,19.9,Sul,instagram,9,2022-07-06,,2024-01-25,2024-01-31,16,463.1,,0
4727,46,básico,Mensal,19.9,Sudeste,Google,6,2023-10-11,2024-01-12,2023-12-08,2024-01-31,6,38.3,Preço,1
3952,42,básico,Mensal,19.9,Sudeste,Organico,7,2021-09-09,,2024-01-13,2024-01-31,13,862.9,,0
1385,58,BASICO,Mensal,19.9,Sudeste,Indicacao,1,2022-07-27,2023-08-05,2023-07-10,2024-01-31,2,68.9,Outro,1
3300,36,Padrão,Mensal,34.9,Sudeste,Indicacao,6,2023-10-25,,2024-01-13,2024-01-31,17,104.3,,0
5380,39,básico,Anual,19.9,Sudeste,orgânico,4,2022-05-25,2023-04-11,2023-03-22,2024-01-31,3,128.5,Outro,1
2658,27,Basico,Mensal,19.9,Sul,Indicacao,9,2022-05-01,,2024-01-27,2024-01-31,12,395.7,,0
1678,28,premium,Mensal,55.9,Centro-Oeste,Indicacao,7,2023-10-20,2023-12-28,2023-11-23,2024-01-31,2,10,Concorrente,1
1074,26,Padrão,Mensal,34.9,Sudeste,google,8,2023-01-10,,2024-01-10,2024-01-31,10,216.6,,0
1598,40,BASICO,Mensal,19.9,Nordeste,orgânico,10,2021-09-26,,2024-01-03,2024-01-31,17,900,,0
2725,53,premium,Mensal,5590,Nordeste,IG,5,2022-09-29,,2024-01-06,2024-01-31,17,442.1,,0
1316,43,Padrao,Mensal,34.9,Sudeste,IG,8,2022-07-25,,2024-01-12,2024-01-31,9,257.6,,0
1937,36,BASICO,Mensal,1990,Nordeste,instagram,0,2023-06-08,2023-12-12,2023-11-11,2024-01-31,3,45.2,Pouco conteúdo novo,1
2468,31,Premium,Mensal,55.9,Nordeste,Organico,7,2022-06-07,,2024-01-19,2024-01-31,15,579.6,,0
2454,39,padrão,Anual,34.9,Norte,Indicacao,7,2022-09-20,,2024-01-09,2024-01-31,10,310.6,,0
2147,39,Padrao,Anual,34.9,Sudeste,Organico,8,2022-12-11,,2024-01-12,2024-01-31,15,371.5,,0
4087,49,premium,Mensal,55.9,Sudeste,Instagram,6,2022-12-13,,2024-01-03,2024-01-31,12,219.3,,0
2306,38,Premium,Mensal,55.9,Nordeste,instagram,6,2023-11-09,,2024-01-03,2024-01-31,16,48,,0
4810,21,básico,Mensal,19.9,Sul,Organico,8,2022-08-13,,2024-01-24,2024-01-31,14,501.3,,0
4936,36,Basico,Mensal,19.9,Centro-Oeste,Organico,8,2021-10-06,,2024-01-14,2024-01-31,14,785.6,,0
1423,41,BASICO,Mensal,19.9,Sudeste,orgânico,6,2022-02-24,,2024-01-06,2024-01-31,17,699.9,,0
3371,44,básico,Anual,19.9,Nordeste,Organico,5,2023-10-23,2024-01-22,2023-12-31,2024-01-31,5,25.6,problema tecnico,1
4589,30,BASICO,Mensal,19.9,Centro-Oeste,instagram,3,2023-11-24,2024-01-06,2023-12-21,2024-01-31,4,11.6,Pouco conteúdo novo,1
5658,38,padrão,Mensal,34.9,Nordeste,google,7,2022-08-21,2024-01-01,2023-12-25,2024-01-31,2,78,Pouco conteúdo novo,1
5575,42,BASICO,Mensal,1990,Nordeste,Instagram,6,2022-03-26,,2024-01-06,2024-01-31,16,737.6,,0
3683,53,Premium,Anual,55.9,Sul,orgânico,6,2023-06-16,,2024-01-22,2024-01-31,13,142.4,,0
4164,33,padrão,Anual,34.9,Sudeste,IG,2,2023-04-12,2024-01-16,2023-12-09,2024-01-31,3,51.3,Falta de tempo,1
2845,18,BASICO,Mensal,19.9,Sul,orgânico,7,2023-09-07,,2024-01-05,2024-01-31,21,194.3,,0
2267,33,premium,Mensal,5590,Norte,indicação,9,2022-06-13,,2024-01-02,2024-01-31,23,683.9,,0
2285,78,BASICO,Mensal,19.9,Sudeste,IG,8,2023-01-03,,2024-01-29,2024-01-31,18,473.3,,0
2472,35,Padrão,Mensal,3490,Sudeste,orgânico,7,2022-09-24,,2024-01-27,2024-01-31,10,241.7,,0
4046,45,básico,Mensal,19.9,Sudeste,google,7,2022-12-16,,2024-01-09,2024-01-31,17,375.1,,0
2078,35,padrão,Mensal,34.9,Sul,indicação,4,2023-11-25,2024-01-06,2023-12-15,2024-01-31,4,16.7,Falta de tempo,1
4257,26,padrão,Mensal,34.9,Nordeste,orgânico,6,2020-12-10,,2024-01-28,2024-01-31,14,855.4,,0
3432,33,Basico,Mensal,19.9,Sudeste,Organico,5,2023-07-09,2023-11-16,2023-10-27,2024-01-31,2,21.6,Falta de tempo,1
3791,30,Padrão,Mensal,3490,Norte,google,7,2023-08-16,,2024-01-22,2024-01-31,9,92.8,,0
4680,35,básico,Mensal,19.9,Sudeste,orgânico,9,2022-07-16,,2024-01-12,2024-01-31,15,493.5,,0
1286,37,Padrao,Mensal,34.9,Sudeste,Instagram,6,2022-03-25,,2024-01-24,2024-01-31,18,867.1,,0
1955,38,BASICO,Mensal,19.9,Sul,Organico,8,2022-10-05,,2024-01-30,2024-01-31,19,521.4,,0
1152,47,básico,Anual,19.9,Sul,google,2,2023-08-02,2023-12-24,2023-12-02,2024-01-31,4,50,problema tecnico,1
3837,41,premium,Mensal,55.9,Nordeste,indicação,7,2023-03-29,,2024-01-30,2024-01-31,10,207.7,,0
2016,42,premium,Mensal,55.9,Sul,Instagram,7,2022-12-11,,2024-01-31,2024-01-31,15,298.2,,0
1761,40,Basico,Mensal,19.9,Sul,Organico,5,2022-04-16,,2024-01-06,2024-01-31,13,406.3,,0
1477,41,Basico,Mensal,19.9,Nordeste,Organico,5,2023-01-26,2023-08-03,2023-07-18,2024-01-31,1,18.7,Pouco conteúdo novo,1
1984,40,básico,Anual,19.9,Sudeste,Indicacao,10,2023-08-18,,2024-01-21,2024-01-31,8,85.7,,0
3795,31,básico,Mensal,19.9,Sudeste,indicação,10,2022-06-21,,2024-01-28,2024-01-31,12,456.6,,0
4859,32,padrão,Anual,34.9,Sudeste,instagram,7,2023-02-20,,2024-01-02,2024-01-31,12,274.4,,0
1262,35,Padrao,Mensal,34.9,Sudeste,instagram,10,2022-09-28,,2024-01-24,2024-01-31,13,491.5,,0
4129,42,básico,Mensal,19.9,Sudeste,orgânico,4,2022-07-17,2023-08-17,2023-07-29,2024-01-31,2,69.4,PREÇO,1
1429,53,básico,Mensal,19.9,Sul,orgânico,9,2021-08-02,,2024-01-24,2024-01-31,16,900,,0
3014,43,premium,Mensal,5590,Sudeste,google,7,2023-08-11,2023-12-13,2023-11-04,2024-01-31,2,21.6,Pouco conteúdo novo,1
3297,28,Premium,Mensal,55.9,Norte,IG,8,2022-11-16,,2024-01-09,2024-01-31,11,309.5,,0
2564,28,Padrão,Mensal,34.9,Sudeste,orgânico,10,2021-05-11,,2024-01-07,2024-01-31,15,900,,0
2792,37,básico,Mensal,19.9,Nordeste,orgânico,10,2023-03-03,,2024-01-08,2024-01-31,11,208.8,,0
1019,28,Premium,Anual,55.9,Sudeste,IG,5,2023-12-28,2024-01-18,2023-12-28,2024-01-31,2,4.3,Falta de tempo,1
5900,45,premium,Anual,5590,Nordeste,Instagram,8,2022-12-21,,2024-01-17,2024-01-31,13,325.5,,0
