cliente_id,etapa
2843,visitou_site
3066,criou_conta
2280,criou_conta
1483,renovou
5204,criou_conta
3136,criou_conta
5207,visitou_site
1307,criou_conta
2604,visitou_site
1323,visitou_site
1229,visitou_site
5454,visitou_site
4273,criou_conta
4453,assistiu_1a_aula
2389,criou_conta
3558,visitou_site
1589,visitou_site
2259,assistiu_1a_aula
1243,criou_conta
2035,visitou_site
3594,criou_conta
5181,assistiu_1a_aula
5795,visitou_site
5145,criou_conta
4420,assistiu_1a_aula
3069,assinou plano
1293,assistiu_1a_aula
4769,criou_conta
1706,visitou_site
2491,criou_conta
4572,visitou_site
3166,assinou plano
3819,visitou_site
2055,visitou_site
2845,visitou_site
1656,visitou_site
1843,criou_conta
5961,visitou_site
5043,visitou_site
4517,criou_conta
2122,visitou_site
1281,criou_conta
5100,Assinou_Plano
2341,assistiu_1a_aula
1455,visitou_site
2432,visitou_site
4057,assistiu_1a_aula
5491,criou_conta
5734,visitou_site
2413,criou_conta
4227,visitou_site
4633,visitou_site
4651,assinou_plano
5593,assistiu_1a_aula
2762,visitou_site
2626,visitou_site
5743,renovou
4636,assistiu_1a_aula
3753,criou_conta
3719,assistiu_1a_aula
2407,criou_conta
5435,assistiu_1a_aula
4462,assinou plano
1397,visitou_site
1236,visitou_site
4712,visitou_site
5215,Assinou_Plano
1337,assistiu_1a_aula
3395,visitou_site
5873,criou_conta
4853,criou_conta
4231,criou_conta
3163,assistiu_1a_aula
2774,assinou plano
5127,assistiu_1a_aula
3009,criou_conta
2812,visitou_site
3201,renovou
4544,criou_conta
2821,visitou_site
5477,assistiu_1a_aula
3780,visitou_site
4084,assistiu_1a_aula
3877,assinou_plano
1936,assistiu_1a_aula
4195,visitou_site
2083,assinou plano
4395,assistiu_1a_aula
5292,criou_conta
5838,criou_conta
1630,criou_conta
5246,visitou_site
5698,visitou_site
2695,criou_conta
5690,assistiu_1a_aula
4917,Assinou_Plano
3413,criou_conta
2924,renovou
1896,criou_conta
3219,visitou_site
5119,criou_conta
1856,Assinou_Plano
1043,assistiu_1a_aula
1792,visitou_site
4638,criou_conta
1505,criou_conta
4449,visitou_site
3010,assistiu_1a_aula
1704,assinou plano
2700,criou_conta
2231,visitou_site
1896,visitou_site
3962,assistiu_1a_aula
4482,criou_conta
3498,visitou_site
3592,visitou_site
4356,assistiu_1a_aula
4364,criou_conta
3700,assistiu_1a_aula
3900,criou_conta
5088,visitou_site
1902,criou_conta
5121,criou_conta
4832,assistiu_1a_aula
3695,assistiu_1a_aula
4979,visitou_site
4687,Assinou_Plano
2621,criou_conta
5623,visitou_site
5593,assinou plano
5529,visitou_site
2927,criou_conta
2968,visitou_site
5492,visitou_site
5756,visitou_site
1706,assistiu_1a_aula
5761,visitou_site
5083,criou_conta
3812,visitou_site
4932,assistiu_1a_aula
4558,visitou_site
3384,visitou_site
3856,visitou_site
1304,visitou_site
1968,visitou_site
2385,assinou plano
2253,criou_conta
4863,assistiu_1a_aula
4154,assistiu_1a_aula
1969,Assinou_Plano
4559,visitou_site
5437,assistiu_1a_aula
1956,visitou_site
4615,criou_conta
5775,criou_conta
3064,assinou_plano
2624,assistiu_1a_aula
4306,renovou
1102,assinou plano
2921,visitou_site
2161,assinou_plano
3117,assistiu_1a_aula
1333,Assinou_Plano
4567,assistiu_1a_aula
1811,visitou_site
3622,visitou_site
3098,visitou_site
1178,visitou_site
2032,criou_conta
5207,renovou
3843,visitou_site
2790,criou_conta
1726,assistiu_1a_aula
3881,visitou_site
3598,visitou_site
3712,criou_conta
3644,Assinou_Plano
2294,assistiu_1a_aula
2354,visitou_site
4712,Assinou_Plano
5448,criou_conta
4778,visitou_site
4107,criou_conta
2615,criou_conta
2399,criou_conta
3007,visitou_site
1531,criou_conta
3473,assistiu_1a_aula
3088,visitou_site
1037,visitou_site
1148,visitou_site
4983,criou_conta
3429,criou_conta
4991,visitou_site
3729,criou_conta
3092,criou_conta
4664,assistiu_1a_aula
4741,visitou_site
2188,criou_conta
5404,criou_conta
2428,visitou_site
5891,visitou_site
4645,visitou_site
4532,criou_conta
4170,visitou_site
4740,criou_conta
5751,assistiu_1a_aula
1789,visitou_site
5222,visitou_site
3893,assinou plano
2388,assinou_plano
2261,criou_conta
1279,visitou_site
2460,criou_conta
2722,assinou plano
5727,criou_conta
5135,visitou_site
1761,Assinou_Plano
2925,assistiu_1a_aula
2057,criou_conta
2928,visitou_site
4660,criou_conta
4121,renovou
4803,visitou_site
1554,visitou_site
2652,assinou_plano
2896,assinou_plano
4848,assistiu_1a_aula
4229,assistiu_1a_aula
2369,criou_conta
4166,visitou_site
4060,visitou_site
2792,visitou_site
4201,criou_conta
1969,visitou_site
5676,renovou
2616,assistiu_1a_aula
5881,assistiu_1a_aula
4239,assistiu_1a_aula
5851,visitou_site
4195,assistiu_1a_aula
1606,assistiu_1a_aula
1674,visitou_site
1218,criou_conta
4576,visitou_site
4807,visitou_site
5626,visitou_site
4315,assinou plano
1355,visitou_site
2181,assistiu_1a_aula
2618,criou_conta
3946,visitou_site
3640,visitou_site
2565,visitou_site
5754,visitou_site
2533,criou_conta
1962,criou_conta
5138,assistiu_1a_aula
4451,assistiu_1a_aula
2610,criou_conta
3024,visitou_site
3067,assistiu_1a_aula
3989,criou_conta
1646,visitou_site
4596,criou_conta
1434,criou_conta
4004,visitou_site
4668,criou_conta
3084,assistiu_1a_aula
3644,visitou_site
1684,criou_conta
3475,visitou_site
5667,assistiu_1a_aula
5095,criou_conta
4814,visitou_site
3297,visitou_site
3288,assistiu_1a_aula
4717,visitou_site
2106,visitou_site
3692,criou_conta
4547,assistiu_1a_aula
2694,visitou_site
5418,visitou_site
4252,assistiu_1a_aula
2541,visitou_site
1592,criou_conta
3802,visitou_site
5839,renovou
5374,visitou_site
2789,renovou
2896,renovou
4230,assinou plano
1998,criou_conta
1006,assistiu_1a_aula
2500,visitou_site
5281,visitou_site
2701,assinou_plano
3336,visitou_site
2685,criou_conta
3416,visitou_site
2640,visitou_site
2304,renovou
1024,visitou_site
3060,assinou plano
3935,assistiu_1a_aula
2889,visitou_site
3997,criou_conta
4232,criou_conta
5776,visitou_site
5578,assistiu_1a_aula
3927,assistiu_1a_aula
2212,criou_conta
2236,renovou
1610,assistiu_1a_aula
2983,criou_conta
3495,criou_conta
4940,assistiu_1a_aula
3891,assinou_plano
1702,assistiu_1a_aula
1527,criou_conta
1377,visitou_site
4709,visitou_site
3815,renovou
4278,criou_conta
4056,criou_conta
2378,assistiu_1a_aula
5699,assistiu_1a_aula
2249,visitou_site
1101,assistiu_1a_aula
3329,criou_conta
3572,criou_conta
3077,visitou_site
1285,assistiu_1a_aula
4136,visitou_site
2564,visitou_site
3402,assistiu_1a_aula
5269,criou_conta
3056,visitou_site
1043,criou_conta
1451,renovou
1087,Assinou_Plano
2797,criou_conta
3025,assistiu_1a_aula
3553,criou_conta
1451,visitou_site
5643,assistiu_1a_aula
3559,criou_conta
2099,criou_conta
3891,visitou_site
1664,visitou_site
5787,visitou_site
5647,assistiu_1a_aula
5179,visitou_site
4314,criou_conta
5346,visitou_site
4352,visitou_site
4688,visitou_site
3337,visitou_site
2790,assistiu_1a_aula
3777,visitou_site
2018,assinou plano
2111,criou_conta
3462,assistiu_1a_aula
1580,visitou_site
3107,assistiu_1a_aula
2653,criou_conta
5931,visitou_site
5036,criou_conta
3792,criou_conta
4244,visitou_site
1315,visitou_site
5490,Assinou_Plano
2087,assistiu_1a_aula
1905,visitou_site
1268,visitou_site
4955,assistiu_1a_aula
4232,assistiu_1a_aula
2378,visitou_site
5195,criou_conta
3510,visitou_site
1369,visitou_site
1144,assinou plano
3336,criou_conta
3214,renovou
5385,criou_conta
5619,renovou
2501,visitou_site
3401,assistiu_1a_aula
3445,assistiu_1a_aula
5679,visitou_site
3792,visitou_site
2964,assinou_plano
1478,assistiu_1a_aula
5796,visitou_site
3156,assinou_plano
2033,renovou
5841,criou_conta
5244,visitou_site
2954,criou_conta
1166,assinou plano
2636,visitou_site
5332,visitou_site
5232,assinou plano
2568,criou_conta
3907,criou_conta
1989,criou_conta
5278,criou_conta
1667,visitou_site
4184,visitou_site
3014,assistiu_1a_aula
2324,criou_conta
5629,criou_conta
2932,visitou_site
5540,assistiu_1a_aula
5631,criou_conta
3088,criou_conta
2395,criou_conta
1770,visitou_site
2960,visitou_site
2676,renovou
3629,criou_conta
4714,visitou_site
2370,assistiu_1a_aula
4547,criou_conta
2969,visitou_site
5129,criou_conta
1619,visitou_site
1394,visitou_site
1647,assistiu_1a_aula
2238,visitou_site
2870,assistiu_1a_aula
4114,visitou_site
4894,assistiu_1a_aula
4848,visitou_site
4768,visitou_site
4318,visitou_site
4158,visitou_site
3282,visitou_site
2032,assistiu_1a_aula
4822,visitou_site
5678,assistiu_1a_aula
5231,criou_conta
2807,criou_conta
2635,criou_conta
3047,criou_conta
5053,visitou_site
1690,visitou_site
5354,visitou_site
2558,visitou_site
1177,visitou_site
2934,assistiu_1a_aula
1358,assistiu_1a_aula
3028,visitou_site
1769,visitou_site
5201,renovou
1604,assistiu_1a_aula
5536,visitou_site
1803,visitou_site
1730,criou_conta
1081,assistiu_1a_aula
2578,criou_conta
2559,criou_conta
3319,criou_conta
2681,assinou plano
5197,renovou
4532,assistiu_1a_aula
5151,criou_conta
4083,visitou_site
5270,assistiu_1a_aula
2290,assistiu_1a_aula
1396,assistiu_1a_aula
5831,criou_conta
4676,assistiu_1a_aula
2591,assinou_plano
1839,criou_conta
5988,visitou_site
4181,Assinou_Plano
3759,assistiu_1a_aula
2617,criou_conta
2731,criou_conta
5722,visitou_site
2453,assistiu_1a_aula
2833,criou_conta
2232,criou_conta
3272,Assinou_Plano
4516,visitou_site
5390,assinou plano
1386,criou_conta
3158,renovou
4852,visitou_site
3543,criou_conta
5298,assistiu_1a_aula
2557,visitou_site
5506,visitou_site
1242,visitou_site
5473,criou_conta
3432,criou_conta
5719,assistiu_1a_aula
4479,visitou_site
2363,visitou_site
1877,visitou_site
5668,assistiu_1a_aula
3745,assinou plano
2595,criou_conta
5950,visitou_site
5973,visitou_site
2238,Assinou_Plano
3684,visitou_site
2806,visitou_site
2459,assistiu_1a_aula
4072,criou_conta
3512,criou_conta
1484,renovou
3918,assistiu_1a_aula
3185,criou_conta
5323,assinou plano
3976,visitou_site
5428,criou_conta
1563,visitou_site
3420,criou_conta
2802,assistiu_1a_aula
2375,visitou_site
2526,assinou plano
3637,assistiu_1a_aula
2700,assistiu_1a_aula
5116,assistiu_1a_aula
2236,Assinou_Plano
4007,visitou_site
4532,visitou_site
5684,renovou
2731,visitou_site
1678,visitou_site
4329,visitou_site
1066,visitou_site
1939,visitou_site
5825,renovou
4847,assinou plano
3769,visitou_site
4584,visitou_site
1233,renovou
4882,visitou_site
2648,visitou_site
4407,assistiu_1a_aula
1522,visitou_site
1459,visitou_site
3001,assistiu_1a_aula
5254,criou_conta
5302,visitou_site
1487,criou_conta
3349,visitou_site
4031,visitou_site
4025,criou_conta
2442,criou_conta
2666,visitou_site
2735,assistiu_1a_aula
4020,criou_conta
1659,visitou_site
3180,criou_conta
4766,visitou_site
2867,visitou_site
5980,criou_conta
4668,visitou_site
3396,visitou_site
3887,assistiu_1a_aula
5745,assistiu_1a_aula
5948,assinou_plano
4012,assistiu_1a_aula
5244,criou_conta
2763,visitou_site
3908,visitou_site
5948,criou_conta
5829,assistiu_1a_aula
1719,renovou
2251,criou_conta
4804,assistiu_1a_aula
1733,criou_conta
5331,criou_conta
3257,criou_conta
1383,assistiu_1a_aula
1019,assinou plano
4924,renovou
1322,criou_conta
2569,assistiu_1a_aula
2305,visitou_site
4851,visitou_site
3460,assistiu_1a_aula
3810,Assinou_Plano
3035,criou_conta
2933,visitou_site
5580,visitou_site
2500,criou_conta
5990,renovou
3594,visitou_site
1569,visitou_site
4397,assistiu_1a_aula
4573,visitou_site
3199,criou_conta
5951,visitou_site
1344,assistiu_1a_aula
1468,assinou plano
1470,assistiu_1a_aula
5494,assistiu_1a_aula
2384,visitou_site
5664,visitou_site
3450,assistiu_1a_aula
3982,visitou_site
4940,visitou_site
3069,criou_conta
1829,visitou_site
4986,assistiu_1a_aula
5644,criou_conta
4069,visitou_site
4422,criou_conta
3714,visitou_site
2144,visitou_site
1231,visitou_site
3461,visitou_site
5718,visitou_site
1625,assinou plano
5315,criou_conta
4743,visitou_site
5414,assistiu_1a_aula
2099,assistiu_1a_aula
2359,visitou_site
5504,criou_conta
4648,visitou_site
1484,assistiu_1a_aula
4628,assistiu_1a_aula
4263,criou_conta
5174,visitou_site
4411,visitou_site
1840,assistiu_1a_aula
5003,visitou_site
5059,visitou_site
1349,visitou_site
1920,visitou_site
2135,renovou
5067,visitou_site
2495,criou_conta
2774,visitou_site
1842,visitou_site
1010,visitou_site
3765,visitou_site
2734,assistiu_1a_aula
2417,visitou_site
2535,criou_conta
3005,criou_conta
2165,criou_conta
3667,criou_conta
3730,visitou_site
3919,visitou_site
2755,criou_conta
4861,renovou
3929,renovou
5946,criou_conta
4145,visitou_site
1593,assistiu_1a_aula
2340,criou_conta
4535,visitou_site
3111,criou_conta
3050,criou_conta
2491,visitou_site
3821,assistiu_1a_aula
1407,visitou_site
2809,assistiu_1a_aula
5554,visitou_site
5673,assistiu_1a_aula
4728,visitou_site
3673,criou_conta
5307,visitou_site
5925,visitou_site
5072,assistiu_1a_aula
5325,assistiu_1a_aula
4292,criou_conta
3020,criou_conta
4569,assistiu_1a_aula
2067,criou_conta
1870,assistiu_1a_aula
3843,criou_conta
5075,visitou_site
5517,criou_conta
3585,visitou_site
2955,visitou_site
4910,visitou_site
3424,criou_conta
2477,assistiu_1a_aula
5460,visitou_site
3639,visitou_site
3013,criou_conta
1802,visitou_site
1893,assistiu_1a_aula
5564,assistiu_1a_aula
3554,criou_conta
2812,assistiu_1a_aula
3736,assistiu_1a_aula
5536,criou_conta
3719,visitou_site
3933,assistiu_1a_aula
1542,visitou_site
1826,criou_conta
1119,assistiu_1a_aula
1440,visitou_site
5771,visitou_site
1616,visitou_site
2116,assinou plano
3108,criou_conta
4100,assistiu_1a_aula
4002,assistiu_1a_aula
2374,visitou_site
1452,criou_conta
5859,criou_conta
1672,visitou_site
5305,visitou_site
4139,assistiu_1a_aula
1978,renovou
2737,assistiu_1a_aula
2877,visitou_site
5285,visitou_site
4571,visitou_site
4213,visitou_site
2594,visitou_site
1132,visitou_site
2498,criou_conta
5499,visitou_site
2972,visitou_site
3189,criou_conta
2644,renovou
2406,visitou_site
1851,renovou
2102,visitou_site
3189,assistiu_1a_aula
1332,criou_conta
3032,Assinou_Plano
4458,criou_conta
3460,renovou
3558,criou_conta
3214,criou_conta
5925,Assinou_Plano
3937,visitou_site
5374,criou_conta
3205,assinou_plano
5106,criou_conta
1282,criou_conta
3566,visitou_site
5274,assinou_plano
2699,criou_conta
4754,renovou
3266,assistiu_1a_aula
5339,criou_conta
4577,visitou_site
2112,assistiu_1a_aula
1520,assinou_plano
1053,criou_conta
3451,criou_conta
2130,Assinou_Plano
3536,assinou plano
4034,criou_conta
1715,assinou plano
5735,visitou_site
3858,criou_conta
5183,visitou_site
1534,visitou_site
5568,visitou_site
5061,visitou_site
1155,visitou_site
1351,visitou_site
1451,assistiu_1a_aula
2263,criou_conta
3540,visitou_site
4554,visitou_site
3181,visitou_site
3711,criou_conta
2598,criou_conta
3779,assistiu_1a_aula
3354,assistiu_1a_aula
1931,visitou_site
5378,renovou
2327,visitou_site
3805,criou_conta
2359,assistiu_1a_aula
4455,assistiu_1a_aula
3496,criou_conta
2662,assistiu_1a_aula
1409,visitou_site
4413,visitou_site
1772,visitou_site
5899,criou_conta
1508,criou_conta
4424,criou_conta
4137,visitou_site
3802,Assinou_Plano
1237,criou_conta
2458,assinou_plano
2128,assistiu_1a_aula
4925,criou_conta
2832,criou_conta
1678,criou_conta
2342,visitou_site
3828,visitou_site
2755,visitou_site
1469,assistiu_1a_aula
5948,assistiu_1a_aula
2397,assinou plano
5013,criou_conta
1938,Assinou_Plano
3874,criou_conta
1969,assistiu_1a_aula
4164,assistiu_1a_aula
5050,assistiu_1a_aula
3694,assistiu_1a_aula
5666,assistiu_1a_aula
3025,criou_conta
5558,visitou_site
5450,visitou_site
1807,criou_conta
4151,visitou_site
4142,criou_conta
1328,Assinou_Plano
4719,criou_conta
5031,visitou_site
3330,criou_conta
4291,criou_conta
1108,visitou_site
5012,renovou
3087,visitou_site
4203,visitou_site
2078,criou_conta
5441,visitou_site
4759,visitou_site
1046,criou_conta
2550,criou_conta
3702,assistiu_1a_aula
4808,assistiu_1a_aula
5718,assistiu_1a_aula
3324,visitou_site
4998,criou_conta
5566,visitou_site
3951,visitou_site
1138,renovou
5713,criou_conta
5569,visitou_site
2014,criou_conta
5652,assistiu_1a_aula
4333,criou_conta
4353,assistiu_1a_aula
2788,criou_conta
1474,criou_conta
2099,visitou_site
4288,visitou_site
2533,assistiu_1a_aula
2920,renovou
2958,assistiu_1a_aula
5789,criou_conta
5281,criou_conta
1798,criou_conta
1016,visitou_site
4286,assistiu_1a_aula
2284,criou_conta
3937,assistiu_1a_aula
4661,assistiu_1a_aula
4467,visitou_site
1662,assistiu_1a_aula
5112,assinou_plano
2150,assistiu_1a_aula
5628,visitou_site
4622,renovou
3855,visitou_site
4680,assistiu_1a_aula
1425,Assinou_Plano
2676,criou_conta
1425,visitou_site
1007,criou_conta
1426,criou_conta
4501,criou_conta
1306,criou_conta
4272,criou_conta
1494,assistiu_1a_aula
5935,visitou_site
2829,assistiu_1a_aula
1022,criou_conta
2371,criou_conta
5639,visitou_site
1600,visitou_site
4091,visitou_site
4538,visitou_site
4477,visitou_site
3398,criou_conta
1953,criou_conta
3799,visitou_site
1557,criou_conta
1074,criou_conta
1575,criou_conta
5588,renovou
4042,visitou_site
2641,assistiu_1a_aula
5682,visitou_site
1876,assistiu_1a_aula
3991,visitou_site
3540,assistiu_1a_aula
1925,renovou
3566,criou_conta
4806,criou_conta
4329,assistiu_1a_aula
2260,visitou_site
1650,renovou
5491,visitou_site
3878,visitou_site
4678,visitou_site
5947,visitou_site
4437,visitou_site
4621,visitou_site
2126,assistiu_1a_aula
3151,visitou_site
3536,visitou_site
2197,visitou_site
4163,visitou_site
5795,renovou
5082,visitou_site
1257,visitou_site
2350,visitou_site
1559,visitou_site
4744,assinou plano
4348,visitou_site
3739,visitou_site
5527,assistiu_1a_aula
2020,visitou_site
4839,criou_conta
5074,assistiu_1a_aula
4614,visitou_site
3169,criou_conta
3850,visitou_site
2810,criou_conta
3969,assistiu_1a_aula
2650,criou_conta
1777,criou_conta
2215,visitou_site
5384,visitou_site
2416,assistiu_1a_aula
1762,renovou
5333,renovou
5107,visitou_site
1337,visitou_site
4770,criou_conta
4912,visitou_site
1293,visitou_site
5670,visitou_site
4420,criou_conta
3509,criou_conta
1433,visitou_site
1176,criou_conta
2192,assistiu_1a_aula
3722,visitou_site
3492,visitou_site
2483,renovou
1844,assistiu_1a_aula
4257,criou_conta
2494,criou_conta
4920,visitou_site
2312,criou_conta
3263,visitou_site
4721,criou_conta
4972,visitou_site
4659,assistiu_1a_aula
5699,visitou_site
5239,visitou_site
5519,criou_conta
3924,criou_conta
2024,visitou_site
5652,assinou_plano
4192,assinou_plano
5071,visitou_site
3427,criou_conta
3564,visitou_site
5709,visitou_site
2845,assistiu_1a_aula
4406,assistiu_1a_aula
4913,visitou_site
5106,visitou_site
4869,visitou_site
5479,criou_conta
1440,assistiu_1a_aula
2337,criou_conta
4712,criou_conta
4697,renovou
4838,renovou
3974,assinou plano
4315,visitou_site
3814,assistiu_1a_aula
3738,visitou_site
3701,assistiu_1a_aula
1251,criou_conta
1048,Assinou_Plano
3532,assistiu_1a_aula
5446,assistiu_1a_aula
5926,visitou_site
2778,renovou
1241,assistiu_1a_aula
1169,assistiu_1a_aula
4179,renovou
3101,assistiu_1a_aula
4135,criou_conta
4943,assistiu_1a_aula
2220,visitou_site
3080,renovou
2496,assistiu_1a_aula
1146,assistiu_1a_aula
4896,criou_conta
4746,assinou_plano
3628,visitou_site
3149,visitou_site
1259,visitou_site
1848,criou_conta
5232,renovou
5844,criou_conta
4533,criou_conta
3170,assistiu_1a_aula
1602,criou_conta
5568,assistiu_1a_aula
3765,renovou
1096,visitou_site
1112,visitou_site
4084,visitou_site
1677,assistiu_1a_aula
4084,criou_conta
2631,renovou
5016,criou_conta
3959,assistiu_1a_aula
2846,criou_conta
3519,renovou
2140,visitou_site
2812,criou_conta
2430,assistiu_1a_aula
2641,visitou_site
5898,criou_conta
2457,criou_conta
3761,visitou_site
3273,visitou_site
3910,visitou_site
4146,criou_conta
2882,assinou_plano
5380,visitou_site
3628,criou_conta
3086,renovou
1344,visitou_site
1609,criou_conta
2158,visitou_site
3265,assinou_plano
3052,criou_conta
3066,visitou_site
2497,visitou_site
3310,criou_conta
1253,visitou_site
3153,criou_conta
4458,visitou_site
4385,criou_conta
2645,criou_conta
4461,renovou
4492,criou_conta
1190,criou_conta
4570,visitou_site
3736,criou_conta
3584,assinou_plano
3891,assistiu_1a_aula
3291,criou_conta
3936,visitou_site
5884,assistiu_1a_aula
2300,criou_conta
1233,visitou_site
2797,visitou_site
3180,visitou_site
5838,assistiu_1a_aula
2740,visitou_site
3955,visitou_site
3375,criou_conta
1888,visitou_site
5445,visitou_site
5650,assistiu_1a_aula
1001,renovou
3609,visitou_site
3228,visitou_site
2222,visitou_site
3432,visitou_site
1583,assinou plano
2985,visitou_site
5944,criou_conta
5210,criou_conta
2325,Assinou_Plano
3095,visitou_site
5719,assinou plano
2950,criou_conta
3140,visitou_site
1861,assistiu_1a_aula
3853,criou_conta
3225,assistiu_1a_aula
1481,criou_conta
3130,visitou_site
2115,visitou_site
3348,criou_conta
5142,visitou_site
1338,criou_conta
2921,assistiu_1a_aula
2692,assistiu_1a_aula
2543,visitou_site
1853,visitou_site
2974,visitou_site
5077,visitou_site
2717,criou_conta
3227,criou_conta
1560,assistiu_1a_aula
4499,criou_conta
2908,assistiu_1a_aula
3486,visitou_site
1946,assistiu_1a_aula
5496,visitou_site
3793,visitou_site
4413,criou_conta
2006,visitou_site
1791,criou_conta
1778,visitou_site
1619,assistiu_1a_aula
5803,visitou_site
3884,visitou_site
2416,criou_conta
5784,renovou
3571,visitou_site
2631,assinou plano
4765,assinou plano
3900,assistiu_1a_aula
2221,assinou_plano
3426,renovou
5937,criou_conta
5949,criou_conta
2868,visitou_site
5861,criou_conta
2229,criou_conta
1896,assistiu_1a_aula
3816,renovou
4008,visitou_site
3525,visitou_site
2951,visitou_site
5574,visitou_site
3591,visitou_site
5398,criou_conta
3941,visitou_site
1486,visitou_site
5205,visitou_site
2822,visitou_site
3093,assistiu_1a_aula
5337,visitou_site
2489,assistiu_1a_aula
4540,criou_conta
4181,visitou_site
3460,assinou plano
4889,visitou_site
4160,visitou_site
2087,criou_conta
5976,criou_conta
5721,criou_conta
5402,visitou_site
1851,criou_conta
3225,renovou
3885,visitou_site
5563,visitou_site
2014,assistiu_1a_aula
3357,assistiu_1a_aula
1543,assistiu_1a_aula
3959,criou_conta
5784,assinou_plano
1516,visitou_site
4932,renovou
1321,visitou_site
2172,assistiu_1a_aula
3206,visitou_site
3652,visitou_site
5037,criou_conta
4402,assistiu_1a_aula
5115,assinou_plano
3385,visitou_site
4462,assistiu_1a_aula
4942,visitou_site
1911,assistiu_1a_aula
1072,assinou plano
5204,assistiu_1a_aula
4841,visitou_site
3156,criou_conta
5652,visitou_site
4013,visitou_site
1592,assinou plano
2719,assistiu_1a_aula
1234,criou_conta
3532,criou_conta
2498,assistiu_1a_aula
4504,assinou_plano
3574,criou_conta
1721,criou_conta
1602,assistiu_1a_aula
1060,assistiu_1a_aula
3833,visitou_site
3129,visitou_site
5542,criou_conta
4420,visitou_site
4774,criou_conta
4328,criou_conta
5061,criou_conta
4256,visitou_site
3997,assistiu_1a_aula
5100,visitou_site
4560,visitou_site
2280,assistiu_1a_aula
2722,assistiu_1a_aula
4938,visitou_site
4792,visitou_site
4036,visitou_site
1826,assistiu_1a_aula
4825,assistiu_1a_aula
2049,criou_conta
3314,assistiu_1a_aula
4744,criou_conta
4785,assistiu_1a_aula
4415,visitou_site
5769,assistiu_1a_aula
3974,criou_conta
4912,assistiu_1a_aula
1350,criou_conta
5085,assistiu_1a_aula
2597,criou_conta
5315,visitou_site
5460,criou_conta
5194,visitou_site
5777,visitou_site
3953,visitou_site
1140,criou_conta
5962,criou_conta
5150,criou_conta
5045,assistiu_1a_aula
4517,visitou_site
1200,visitou_site
4129,criou_conta
5030,assistiu_1a_aula
3521,visitou_site
5827,assistiu_1a_aula
3715,assistiu_1a_aula
4332,visitou_site
3591,criou_conta
2145,criou_conta
1817,visitou_site
3380,criou_conta
4128,visitou_site
2238,criou_conta
1113,visitou_site
5156,criou_conta
2258,visitou_site
4223,criou_conta
2925,criou_conta
1340,visitou_site
2655,criou_conta
5270,criou_conta
3911,assistiu_1a_aula
1456,visitou_site
4854,visitou_site
2181,criou_conta
4335,assinou_plano
5922,Assinou_Plano
4313,visitou_site
1087,renovou
5249,assinou plano
4435,Assinou_Plano
5570,assistiu_1a_aula
3291,assistiu_1a_aula
3835,assistiu_1a_aula
3884,Assinou_Plano
1165,visitou_site
4475,criou_conta
4129,visitou_site
5818,assinou plano
2477,Assinou_Plano
2876,criou_conta
5586,criou_conta
1751,assinou_plano
1549,visitou_site
3590,assistiu_1a_aula
3320,criou_conta
4776,criou_conta
5409,visitou_site
2416,renovou
3706,visitou_site
4012,criou_conta
2508,criou_conta
4895,criou_conta
5221,assistiu_1a_aula
3110,assistiu_1a_aula
1061,visitou_site
2205,visitou_site
5968,visitou_site
4638,renovou
5665,Assinou_Plano
2317,visitou_site
3715,Assinou_Plano
5391,criou_conta
1692,visitou_site
2483,assistiu_1a_aula
4917,renovou
4611,visitou_site
2064,assistiu_1a_aula
5919,criou_conta
2149,visitou_site
3502,visitou_site
4996,visitou_site
1119,criou_conta
1565,visitou_site
5095,visitou_site
4939,visitou_site
4430,criou_conta
5493,visitou_site
1344,criou_conta
1432,renovou
5949,visitou_site
2583,criou_conta
3593,visitou_site
4448,visitou_site
3977,criou_conta
5571,visitou_site
1151,criou_conta
1206,assistiu_1a_aula
1183,Assinou_Plano
3793,criou_conta
4798,visitou_site
5137,visitou_site
1730,visitou_site
1803,criou_conta
2034,Assinou_Plano
5929,assistiu_1a_aula
5962,visitou_site
5469,criou_conta
5166,visitou_site
2649,criou_conta
4572,criou_conta
1367,criou_conta
1129,visitou_site
1154,criou_conta
3914,criou_conta
5768,criou_conta
3394,criou_conta
3392,visitou_site
4350,assistiu_1a_aula
4453,visitou_site
2659,assistiu_1a_aula
3397,visitou_site
4815,criou_conta
1403,assinou_plano
1681,assistiu_1a_aula
2283,visitou_site
3648,assistiu_1a_aula
4067,assistiu_1a_aula
1263,visitou_site
4847,assistiu_1a_aula
3003,visitou_site
2385,visitou_site
1428,visitou_site
5500,visitou_site
5353,criou_conta
1796,assistiu_1a_aula
3876,visitou_site
2353,criou_conta
1099,criou_conta
3342,assistiu_1a_aula
2490,renovou
3578,visitou_site
3216,visitou_site
2566,assistiu_1a_aula
5081,Assinou_Plano
4727,criou_conta
2103,criou_conta
5160,visitou_site
5684,assinou_plano
4783,criou_conta
2784,visitou_site
4690,assistiu_1a_aula
5257,visitou_site
5606,visitou_site
2892,visitou_site
4790,criou_conta
1591,criou_conta
1090,assistiu_1a_aula
5383,assinou plano
1161,criou_conta
2887,visitou_site
4077,assistiu_1a_aula
3137,assistiu_1a_aula
5717,assistiu_1a_aula
3069,assistiu_1a_aula
4400,visitou_site
1590,visitou_site
1348,visitou_site
2143,renovou
1300,assistiu_1a_aula
3966,assistiu_1a_aula
2100,visitou_site
